indent,depth_nm,H_GPa,E_GPa,Hf_true_GPa,Hs_true_GPa
127,50.0,10.6577,239.88,17.015,7.712
127,60.0,10.0594,236.07,17.015,7.712
127,70.0,10.1916,235.52,17.015,7.712
127,80.0,9.1784,227.44,17.015,7.712
127,90.0,9.826,221.2,17.015,7.712
127,100.0,8.7437,220.66,17.015,7.712
127,110.0,9.3794,220.29,17.015,7.712
127,120.0,7.9467,216.81,17.015,7.712
127,130.0,8.0871,220.13,17.015,7.712
127,140.0,8.5874,216.42,17.015,7.712
127,150.0,8.518,212.38,17.015,7.712
127,160.0,8.13,216.4,17.015,7.712
127,170.0,9.1856,205.65,17.015,7.712
127,180.0,8.1488,223.84,17.015,7.712
127,190.0,8.2205,204.25,17.015,7.712
127,200.0,7.7551,213.84,17.015,7.712
127,210.0,8.8487,216.06,17.015,7.712
127,220.0,8.421,216.23,17.015,7.712
127,230.0,8.1758,215.06,17.015,7.712
127,240.0,7.1243,220.87,17.015,7.712
127,250.0,8.1148,206.32,17.015,7.712
127,260.0,7.682,212.49,17.015,7.712
127,270.0,8.1012,213.64,17.015,7.712
127,280.0,8.3512,209.63,17.015,7.712
127,290.0,7.5036,208.92,17.015,7.712
127,300.0,7.98,220.11,17.015,7.712
127,310.0,8.3038,208.0,17.015,7.712
127,320.0,7.9356,209.31,17.015,7.712
127,330.0,7.6809,210.44,17.015,7.712
127,340.0,7.3069,210.74,17.015,7.712
127,350.0,7.4971,212.92,17.015,7.712
127,360.0,7.1893,210.64,17.015,7.712
127,370.0,8.3188,214.06,17.015,7.712
127,380.0,7.8699,212.58,17.015,7.712
127,390.0,7.2022,214.6,17.015,7.712
127,400.0,7.8062,219.89,17.015,7.712
128,10.0,24.7981,328.49,26.875,4.197
128,20.0,19.7278,315.02,26.875,4.197
128,30.0,17.3209,283.09,26.875,4.197
128,40.0,12.9088,278.21,26.875,4.197
128,50.0,10.6036,268.91,26.875,4.197
128,60.0,9.9279,259.04,26.875,4.197
128,70.0,8.3049,248.61,26.875,4.197
128,80.0,8.4013,245.71,26.875,4.197
128,90.0,7.6903,232.65,26.875,4.197
128,100.0,6.7509,239.93,26.875,4.197
128,110.0,6.174,240.75,26.875,4.197
128,120.0,6.1551,242.88,26.875,4.197
128,130.0,4.9002,237.51,26.875,4.197
128,140.0,5.4663,233.51,26.875,4.197
128,150.0,5.3101,230.14,26.875,4.197
128,160.0,4.8821,234.29,26.875,4.197
128,170.0,5.1436,234.88,26.875,4.197
128,180.0,4.2046,240.87,26.875,4.197
128,190.0,5.3099,233.38,26.875,4.197
128,200.0,5.4399,230.05,26.875,4.197
128,210.0,4.0997,232.13,26.875,4.197
128,220.0,4.7705,229.68,26.875,4.197
128,230.0,5.4271,230.96,26.875,4.197
128,240.0,4.8299,219.06,26.875,4.197
128,250.0,4.0761,222.56,26.875,4.197
128,260.0,4.0694,224.79,26.875,4.197
128,270.0,4.9603,234.53,26.875,4.197
128,280.0,5.4255,231.19,26.875,4.197
128,290.0,3.9524,232.43,26.875,4.197
128,300.0,4.4927,238.37,26.875,4.197
128,310.0,4.0712,225.2,26.875,4.197
128,320.0,4.3005,238.1,26.875,4.197
128,330.0,4.5817,233.53,26.875,4.197
128,340.0,4.3948,226.95,26.875,4.197
128,350.0,4.0629,239.97,26.875,4.197
128,360.0,5.4391,222.62,26.875,4.197
128,370.0,4.3045,224.35,26.875,4.197
128,380.0,4.2838,229.75,26.875,4.197
128,390.0,4.9169,233.35,26.875,4.197
128,400.0,4.364,229.78,26.875,4.197
129,10.0,26.3964,353.05,27.905,3.688
129,20.0,22.0938,323.09,27.905,3.688
129,30.0,18.7458,311.12,27.905,3.688
129,40.0,14.5677,286.7,27.905,3.688
129,50.0,12.6256,279.26,27.905,3.688
129,60.0,10.7774,260.26,27.905,3.688
129,70.0,8.9823,250.94,27.905,3.688
129,80.0,8.2536,251.35,27.905,3.688
129,90.0,7.1768,251.83,27.905,3.688
129,100.0,6.4524,228.85,27.905,3.688
129,110.0,7.0209,239.15,27.905,3.688
129,120.0,6.1772,240.04,27.905,3.688
129,130.0,5.4395,226.24,27.905,3.688
129,140.0,4.9691,228.06,27.905,3.688
129,150.0,5.2353,235.95,27.905,3.688
129,160.0,5.2612,226.31,27.905,3.688
129,170.0,5.262,226.64,27.905,3.688
129,180.0,5.4506,239.9,27.905,3.688
129,190.0,4.8496,223.59,27.905,3.688
129,200.0,3.9822,223.57,27.905,3.688
129,210.0,5.4612,214.57,27.905,3.688
129,220.0,4.9662,221.4,27.905,3.688
129,230.0,4.7459,220.27,27.905,3.688
129,240.0,4.9444,237.41,27.905,3.688
129,250.0,3.5046,234.21,27.905,3.688
129,260.0,4.0152,219.3,27.905,3.688
129,270.0,3.9109,238.21,27.905,3.688
129,280.0,4.7183,230.95,27.905,3.688
129,290.0,3.5197,225.17,27.905,3.688
129,300.0,3.9169,230.87,27.905,3.688
129,310.0,4.8011,228.2,27.905,3.688
129,320.0,4.35,221.3,27.905,3.688
129,330.0,3.8208,215.31,27.905,3.688
129,340.0,4.9202,220.23,27.905,3.688
129,350.0,3.3202,225.49,27.905,3.688
129,360.0,4.1842,223.32,27.905,3.688
129,370.0,3.8344,220.98,27.905,3.688
129,380.0,4.1856,231.04,27.905,3.688
129,390.0,3.7856,218.91,27.905,3.688
129,400.0,3.4982,230.42,27.905,3.688
130,10.0,14.4536,369.78,15.982,6.379
130,20.0,13.7534,331.78,15.982,6.379
130,30.0,12.0812,313.24,15.982,6.379
130,40.0,11.1467,277.81,15.982,6.379
130,50.0,9.854,267.18,15.982,6.379
130,60.0,8.4705,248.88,15.982,6.379
130,70.0,8.1278,247.54,15.982,6.379
130,80.0,6.8081,235.59,15.982,6.379
130,90.0,7.183,228.35,15.982,6.379
130,100.0,8.1478,237.79,15.982,6.379
130,110.0,8.079,227.7,15.982,6.379
130,120.0,7.5692,211.34,15.982,6.379
130,130.0,7.2311,220.16,15.982,6.379
130,140.0,7.2813,214.62,15.982,6.379
130,150.0,7.1574,211.61,15.982,6.379
130,160.0,6.0009,214.36,15.982,6.379
130,170.0,6.3738,214.14,15.982,6.379
130,180.0,7.3447,216.45,15.982,6.379
130,190.0,7.3049,210.93,15.982,6.379
130,200.0,6.8092,204.04,15.982,6.379
130,210.0,6.5099,211.46,15.982,6.379
130,220.0,6.4487,219.48,15.982,6.379
130,230.0,6.3491,205.78,15.982,6.379
130,240.0,6.1414,217.26,15.982,6.379
130,250.0,5.6313,216.04,15.982,6.379
130,260.0,6.6405,210.4,15.982,6.379
130,270.0,6.3306,214.69,15.982,6.379
130,280.0,6.4361,208.2,15.982,6.379
130,290.0,7.3772,210.1,15.982,6.379
130,300.0,6.8136,206.24,15.982,6.379
130,310.0,6.1662,214.94,15.982,6.379
130,320.0,6.7913,220.2,15.982,6.379
130,330.0,5.7548,207.88,15.982,6.379
130,340.0,7.01,218.94,15.982,6.379
130,350.0,6.6148,199.0,15.982,6.379
130,360.0,6.3834,206.35,15.982,6.379
130,370.0,6.7561,205.5,15.982,6.379
130,380.0,7.1882,221.71,15.982,6.379
130,390.0,6.2356,207.86,15.982,6.379
130,400.0,5.9727,215.96,15.982,6.379
131,10.0,25.7126,369.18,27.805,3.698
131,20.0,21.3473,334.48,27.805,3.698
131,30.0,17.0754,308.39,27.805,3.698
131,40.0,13.1992,281.63,27.805,3.698
131,50.0,9.7725,266.14,27.805,3.698
131,60.0,8.8572,250.25,27.805,3.698
131,70.0,8.2524,247.43,27.805,3.698
131,80.0,6.5641,235.59,27.805,3.698
131,90.0,6.6416,236.22,27.805,3.698
131,100.0,5.6625,230.08,27.805,3.698
131,110.0,5.594,228.89,27.805,3.698
131,120.0,5.6493,222.06,27.805,3.698
131,130.0,4.6992,213.42,27.805,3.698
131,140.0,6.3015,210.88,27.805,3.698
131,150.0,4.8054,230.23,27.805,3.698
131,160.0,4.7804,219.93,27.805,3.698
131,170.0,4.1396,219.53,27.805,3.698
131,180.0,4.4551,215.25,27.805,3.698
131,190.0,4.218,212.97,27.805,3.698
131,200.0,3.562,232.49,27.805,3.698
131,210.0,3.4721,208.15,27.805,3.698
131,220.0,4.3322,214.15,27.805,3.698
131,230.0,4.1043,213.92,27.805,3.698
131,240.0,2.7995,207.18,27.805,3.698
131,250.0,3.0096,206.1,27.805,3.698
131,260.0,3.8977,209.3,27.805,3.698
131,270.0,3.992,211.27,27.805,3.698
131,280.0,4.3071,210.25,27.805,3.698
131,290.0,3.3644,217.9,27.805,3.698
131,300.0,4.2604,205.81,27.805,3.698
131,310.0,3.7943,215.19,27.805,3.698
131,320.0,3.6793,221.46,27.805,3.698
131,330.0,3.8481,217.91,27.805,3.698
131,340.0,4.3987,205.62,27.805,3.698
131,350.0,4.1733,194.65,27.805,3.698
131,360.0,4.3284,217.36,27.805,3.698
131,370.0,3.5304,215.2,27.805,3.698
131,380.0,3.7231,208.64,27.805,3.698
131,390.0,3.2755,219.78,27.805,3.698
131,400.0,3.5722,209.61,27.805,3.698
132,10.0,15.0253,343.47,15.163,3.479
132,20.0,12.9608,313.93,15.163,3.479
132,30.0,10.2483,291.33,15.163,3.479
132,40.0,9.7094,265.03,15.163,3.479
132,50.0,8.4975,237.86,15.163,3.479
132,60.0,6.6944,233.09,15.163,3.479
132,70.0,6.1903,215.27,15.163,3.479
132,80.0,5.8701,217.24,15.163,3.479
132,90.0,5.3052,209.44,15.163,3.479
132,100.0,5.173,212.32,15.163,3.479
132,110.0,5.1863,201.22,15.163,3.479
132,120.0,4.417,201.33,15.163,3.479
132,130.0,5.5435,195.01,15.163,3.479
132,140.0,4.0169,192.65,15.163,3.479
132,150.0,3.996,185.0,15.163,3.479
132,160.0,5.1603,198.05,15.163,3.479
132,170.0,5.2928,192.05,15.163,3.479
132,180.0,4.0554,186.61,15.163,3.479
132,190.0,3.8883,190.57,15.163,3.479
132,200.0,3.3984,186.16,15.163,3.479
132,210.0,4.4654,183.72,15.163,3.479
132,220.0,3.9449,189.05,15.163,3.479
132,230.0,3.4039,194.39,15.163,3.479
132,240.0,4.0024,185.09,15.163,3.479
132,250.0,4.4602,177.81,15.163,3.479
132,260.0,4.096,182.35,15.163,3.479
132,270.0,4.8377,196.55,15.163,3.479
132,280.0,4.296,180.64,15.163,3.479
132,290.0,3.9207,192.41,15.163,3.479
132,300.0,3.6698,183.65,15.163,3.479
132,310.0,3.9483,189.34,15.163,3.479
132,320.0,4.2701,184.09,15.163,3.479
132,330.0,4.0801,175.11,15.163,3.479
132,340.0,4.1683,181.96,15.163,3.479
132,350.0,3.7434,196.98,15.163,3.479
132,360.0,4.0069,183.39,15.163,3.479
132,370.0,4.2237,187.46,15.163,3.479
132,380.0,3.5263,181.96,15.163,3.479
132,390.0,2.9544,183.09,15.163,3.479
132,400.0,4.4596,185.73,15.163,3.479
133,10.0,17.6243,304.23,19.196,5.997
133,20.0,15.3595,300.48,19.196,5.997
133,30.0,14.2277,282.15,19.196,5.997
133,40.0,11.0855,268.11,19.196,5.997
133,50.0,11.3091,260.1,19.196,5.997
133,60.0,10.0096,247.38,19.196,5.997
133,70.0,8.6866,248.06,19.196,5.997
133,80.0,7.7076,237.86,19.196,5.997
133,90.0,7.8871,230.72,19.196,5.997
133,100.0,7.5699,232.37,19.196,5.997
133,110.0,7.8786,236.2,19.196,5.997
133,120.0,6.7519,234.18,19.196,5.997
133,130.0,6.7799,238.94,19.196,5.997
133,140.0,6.8173,221.63,19.196,5.997
133,150.0,6.6023,229.74,19.196,5.997
133,160.0,6.3434,232.85,19.196,5.997
133,170.0,5.7266,224.23,19.196,5.997
133,180.0,5.7034,231.09,19.196,5.997
133,190.0,6.1336,226.79,19.196,5.997
133,200.0,6.3145,222.17,19.196,5.997
133,210.0,6.8875,235.41,19.196,5.997
133,220.0,7.5091,220.12,19.196,5.997
133,230.0,7.182,234.26,19.196,5.997
133,240.0,6.4966,225.6,19.196,5.997
133,250.0,7.2151,222.29,19.196,5.997
133,260.0,6.1975,222.48,19.196,5.997
133,270.0,5.9738,223.24,19.196,5.997
133,280.0,7.3774,222.47,19.196,5.997
133,290.0,5.6726,229.07,19.196,5.997
133,300.0,5.9855,216.16,19.196,5.997
133,310.0,6.0491,234.72,19.196,5.997
133,320.0,6.8992,232.22,19.196,5.997
133,330.0,5.8623,235.47,19.196,5.997
133,340.0,6.5409,221.19,19.196,5.997
133,350.0,5.9384,213.12,19.196,5.997
133,360.0,5.5226,223.23,19.196,5.997
133,370.0,6.2449,225.92,19.196,5.997
133,380.0,6.2046,228.7,19.196,5.997
133,390.0,5.5366,223.73,19.196,5.997
133,400.0,5.6762,226.3,19.196,5.997
134,10.0,16.9145,307.46,16.803,4.146
134,20.0,14.849,300.29,16.803,4.146
134,30.0,13.7554,292.68,16.803,4.146
134,40.0,13.0524,277.43,16.803,4.146
134,50.0,10.7306,269.14,16.803,4.146
134,60.0,10.2442,267.61,16.803,4.146
134,70.0,8.9306,257.28,16.803,4.146
134,80.0,8.1464,250.01,16.803,4.146
134,90.0,7.7875,242.78,16.803,4.146
134,100.0,6.8279,251.56,16.803,4.146
134,110.0,6.4462,236.26,16.803,4.146
134,120.0,6.7115,238.37,16.803,4.146
134,130.0,6.0982,229.58,16.803,4.146
134,140.0,5.9978,230.64,16.803,4.146
134,150.0,4.9688,233.47,16.803,4.146
134,160.0,5.4207,229.43,16.803,4.146
134,170.0,5.8875,234.06,16.803,4.146
134,180.0,5.619,230.47,16.803,4.146
134,190.0,5.2449,221.08,16.803,4.146
134,200.0,4.7308,214.94,16.803,4.146
134,210.0,4.6103,234.21,16.803,4.146
134,220.0,5.0715,224.29,16.803,4.146
134,230.0,5.5051,236.25,16.803,4.146
134,240.0,4.7678,227.11,16.803,4.146
134,250.0,5.3537,222.13,16.803,4.146
134,260.0,4.5126,229.77,16.803,4.146
134,270.0,5.2268,224.55,16.803,4.146
134,280.0,4.0954,226.02,16.803,4.146
134,290.0,4.6593,220.17,16.803,4.146
134,300.0,4.0065,229.37,16.803,4.146
134,310.0,4.8457,231.94,16.803,4.146
134,320.0,4.7805,222.08,16.803,4.146
134,330.0,4.0002,235.77,16.803,4.146
134,340.0,4.0844,221.54,16.803,4.146
134,350.0,4.2185,226.33,16.803,4.146
134,360.0,3.6808,214.92,16.803,4.146
134,370.0,3.9477,213.1,16.803,4.146
134,380.0,3.9654,237.12,16.803,4.146
134,390.0,4.7758,232.98,16.803,4.146
134,400.0,5.065,231.24,16.803,4.146
135,10.0,26.0517,387.48,27.447,3.835
135,20.0,24.0044,367.33,27.447,3.835
135,30.0,20.4511,343.76,27.447,3.835
135,40.0,17.8418,331.13,27.447,3.835
135,50.0,15.5999,302.97,27.447,3.835
135,60.0,12.9031,293.65,27.447,3.835
135,70.0,11.4727,273.5,27.447,3.835
135,80.0,10.0718,260.71,27.447,3.835
135,90.0,9.2511,258.26,27.447,3.835
135,100.0,8.8756,251.75,27.447,3.835
135,110.0,7.8715,243.5,27.447,3.835
135,120.0,7.4151,232.26,27.447,3.835
135,130.0,6.0613,232.2,27.447,3.835
135,140.0,6.2385,224.93,27.447,3.835
135,150.0,6.5277,228.03,27.447,3.835
135,160.0,5.437,228.1,27.447,3.835
135,170.0,5.4368,234.7,27.447,3.835
135,180.0,4.9869,232.8,27.447,3.835
135,190.0,5.9803,227.12,27.447,3.835
135,200.0,4.9526,227.68,27.447,3.835
135,210.0,4.6963,222.39,27.447,3.835
135,220.0,5.2654,236.78,27.447,3.835
135,230.0,5.4151,228.59,27.447,3.835
135,240.0,5.0324,234.64,27.447,3.835
135,250.0,5.2044,220.49,27.447,3.835
135,260.0,4.7559,220.16,27.447,3.835
135,270.0,4.5289,223.53,27.447,3.835
135,280.0,4.3219,217.94,27.447,3.835
135,290.0,4.2417,218.3,27.447,3.835
135,300.0,4.1555,210.17,27.447,3.835
135,310.0,4.5991,221.42,27.447,3.835
135,320.0,4.3243,216.31,27.447,3.835
135,330.0,4.3926,220.1,27.447,3.835
135,340.0,4.6224,213.69,27.447,3.835
135,350.0,4.2663,204.14,27.447,3.835
135,360.0,3.585,217.6,27.447,3.835
135,370.0,3.8511,221.4,27.447,3.835
135,380.0,3.6666,206.57,27.447,3.835
135,390.0,3.254,208.26,27.447,3.835
135,400.0,4.2404,212.13,27.447,3.835
136,10.0,15.683,320.03,16.872,7.862
136,20.0,16.0172,310.05,16.872,7.862
136,30.0,15.8256,302.21,16.872,7.862
136,40.0,14.2049,283.02,16.872,7.862
136,50.0,13.4115,270.93,16.872,7.862
136,60.0,11.5448,254.46,16.872,7.862
136,70.0,11.455,248.29,16.872,7.862
136,80.0,10.0387,239.58,16.872,7.862
136,90.0,11.3327,251.55,16.872,7.862
136,100.0,10.2678,228.0,16.872,7.862
136,110.0,8.6371,225.7,16.872,7.862
136,120.0,8.5253,230.13,16.872,7.862
136,130.0,9.4903,234.93,16.872,7.862
136,140.0,9.1541,214.03,16.872,7.862
136,150.0,8.7911,213.07,16.872,7.862
136,160.0,9.1371,221.57,16.872,7.862
136,170.0,9.7332,221.53,16.872,7.862
136,180.0,8.8269,209.89,16.872,7.862
136,190.0,7.6681,206.6,16.872,7.862
136,200.0,8.4264,210.8,16.872,7.862
136,210.0,7.7943,220.31,16.872,7.862
136,220.0,7.9986,214.92,16.872,7.862
136,230.0,8.5199,219.08,16.872,7.862
136,240.0,8.2333,213.46,16.872,7.862
136,250.0,7.7517,213.45,16.872,7.862
136,260.0,8.2397,216.93,16.872,7.862
136,270.0,7.8174,212.17,16.872,7.862
136,280.0,8.4653,213.97,16.872,7.862
136,290.0,8.0567,206.79,16.872,7.862
136,300.0,8.3529,208.4,16.872,7.862
136,310.0,8.0052,214.56,16.872,7.862
136,320.0,8.4962,210.09,16.872,7.862
136,330.0,8.0386,206.85,16.872,7.862
136,340.0,8.0861,215.09,16.872,7.862
136,350.0,7.7968,214.25,16.872,7.862
136,360.0,8.1384,210.78,16.872,7.862
136,370.0,7.1697,206.12,16.872,7.862
136,380.0,9.3793,215.92,16.872,7.862
136,390.0,7.6962,225.4,16.872,7.862
136,400.0,8.0772,205.37,16.872,7.862
137,10.0,25.8638,377.54,26.203,7.989
137,20.0,23.9446,366.6,26.203,7.989
137,30.0,21.8434,340.43,26.203,7.989
137,40.0,19.1334,307.66,26.203,7.989
137,50.0,16.5086,295.75,26.203,7.989
137,60.0,15.6604,283.46,26.203,7.989
137,70.0,13.5269,263.77,26.203,7.989
137,80.0,12.6519,264.07,26.203,7.989
137,90.0,11.4481,247.68,26.203,7.989
137,100.0,12.0221,244.54,26.203,7.989
137,110.0,11.4142,241.11,26.203,7.989
137,120.0,10.2738,251.28,26.203,7.989
137,130.0,10.0213,232.86,26.203,7.989
137,140.0,9.9232,228.78,26.203,7.989
137,150.0,9.7806,234.35,26.203,7.989
137,160.0,9.9131,225.43,26.203,7.989
137,170.0,9.3638,227.89,26.203,7.989
137,180.0,9.3943,211.91,26.203,7.989
137,190.0,8.3267,226.1,26.203,7.989
137,200.0,8.8244,223.23,26.203,7.989
137,210.0,7.9904,214.77,26.203,7.989
137,220.0,9.7007,229.91,26.203,7.989
137,230.0,9.4388,219.69,26.203,7.989
137,240.0,9.039,219.37,26.203,7.989
137,250.0,9.1832,212.16,26.203,7.989
137,260.0,9.5819,209.84,26.203,7.989
137,270.0,9.0069,215.77,26.203,7.989
137,280.0,7.703,209.68,26.203,7.989
137,290.0,8.361,221.43,26.203,7.989
137,300.0,7.256,223.4,26.203,7.989
137,310.0,7.9972,214.11,26.203,7.989
137,320.0,7.7564,208.02,26.203,7.989
137,330.0,8.3503,215.08,26.203,7.989
137,340.0,8.5274,210.88,26.203,7.989
137,350.0,7.8488,218.05,26.203,7.989
137,360.0,8.1528,217.95,26.203,7.989
137,370.0,8.417,214.15,26.203,7.989
137,380.0,8.1832,217.0,26.203,7.989
137,390.0,8.1578,222.67,26.203,7.989
137,400.0,7.0317,226.52,26.203,7.989
138,10.0,20.1172,314.58,20.517,5.212
138,20.0,18.4977,302.19,20.517,5.212
138,30.0,16.6914,295.78,20.517,5.212
138,40.0,14.5271,275.81,20.517,5.212
138,50.0,12.4066,258.57,20.517,5.212
138,60.0,12.438,257.62,20.517,5.212
138,70.0,10.8918,254.32,20.517,5.212
138,80.0,9.6945,261.41,20.517,5.212
138,90.0,9.3483,241.38,20.517,5.212
138,100.0,8.9525,235.11,20.517,5.212
138,110.0,7.7631,227.37,20.517,5.212
138,120.0,7.7942,234.78,20.517,5.212
138,130.0,7.0418,233.54,20.517,5.212
138,140.0,7.2809,234.28,20.517,5.212
138,150.0,6.627,223.4,20.517,5.212
138,160.0,7.7991,226.39,20.517,5.212
138,170.0,6.2576,216.42,20.517,5.212
138,180.0,6.5694,230.22,20.517,5.212
138,190.0,6.4358,219.11,20.517,5.212
138,200.0,5.9441,211.44,20.517,5.212
138,210.0,6.4987,234.36,20.517,5.212
138,220.0,5.918,229.98,20.517,5.212
138,230.0,5.6914,228.65,20.517,5.212
138,240.0,5.8429,228.29,20.517,5.212
138,250.0,5.4178,219.66,20.517,5.212
138,260.0,6.3476,232.03,20.517,5.212
138,270.0,6.0227,219.05,20.517,5.212
138,280.0,6.1659,236.58,20.517,5.212
138,290.0,4.9677,226.26,20.517,5.212
138,300.0,5.7497,213.65,20.517,5.212
138,310.0,5.2037,229.76,20.517,5.212
138,320.0,5.6075,236.23,20.517,5.212
138,330.0,6.1795,222.73,20.517,5.212
138,340.0,5.6511,230.53,20.517,5.212
138,350.0,5.4165,222.74,20.517,5.212
138,360.0,6.0475,220.13,20.517,5.212
138,370.0,5.9774,208.31,20.517,5.212
138,380.0,6.3818,231.13,20.517,5.212
138,390.0,4.5141,220.95,20.517,5.212
138,400.0,5.5958,225.83,20.517,5.212
139,10.0,15.5386,401.79,16.566,4.647
139,20.0,15.2733,385.0,16.566,4.647
139,30.0,14.227,362.47,16.566,4.647
139,40.0,12.2237,340.31,16.566,4.647
139,50.0,11.0934,320.57,16.566,4.647
139,60.0,9.4932,301.04,16.566,4.647
139,70.0,9.9113,286.47,16.566,4.647
139,80.0,8.1737,268.42,16.566,4.647
139,90.0,7.8181,253.29,16.566,4.647
139,100.0,8.2636,238.42,16.566,4.647
139,110.0,6.9204,238.94,16.566,4.647
139,120.0,5.9399,230.51,16.566,4.647
139,130.0,5.9916,219.61,16.566,4.647
139,140.0,6.0582,236.67,16.566,4.647
139,150.0,6.9485,212.25,16.566,4.647
139,160.0,6.0134,222.77,16.566,4.647
139,170.0,5.6573,221.61,16.566,4.647
139,180.0,6.0732,214.79,16.566,4.647
139,190.0,6.2146,230.14,16.566,4.647
139,200.0,5.0961,213.06,16.566,4.647
139,210.0,6.1222,206.96,16.566,4.647
139,220.0,5.7694,221.13,16.566,4.647
139,230.0,5.5072,204.57,16.566,4.647
139,240.0,4.0441,199.8,16.566,4.647
139,250.0,5.2852,201.6,16.566,4.647
139,260.0,5.8468,203.08,16.566,4.647
139,270.0,4.9735,206.6,16.566,4.647
139,280.0,6.2391,207.79,16.566,4.647
139,290.0,5.0867,195.97,16.566,4.647
139,300.0,4.5124,206.86,16.566,4.647
139,310.0,5.2976,217.87,16.566,4.647
139,320.0,5.1255,199.56,16.566,4.647
139,330.0,5.3766,202.74,16.566,4.647
139,340.0,4.8277,207.44,16.566,4.647
139,350.0,5.578,210.23,16.566,4.647
139,360.0,4.6278,198.57,16.566,4.647
139,370.0,4.9595,196.52,16.566,4.647
139,380.0,4.2526,195.99,16.566,4.647
139,390.0,4.4655,208.58,16.566,4.647
139,400.0,4.9591,207.18,16.566,4.647
140,10.0,15.7124,406.6,16.356,5.439
140,20.0,14.8677,372.14,16.356,5.439
140,30.0,12.414,330.5,16.356,5.439
140,40.0,10.52,317.04,16.356,5.439
140,50.0,9.8863,302.09,16.356,5.439
140,60.0,7.9802,277.26,16.356,5.439
140,70.0,7.1005,259.71,16.356,5.439
140,80.0,7.3665,258.6,16.356,5.439
140,90.0,7.4812,258.42,16.356,5.439
140,100.0,5.9195,253.81,16.356,5.439
140,110.0,6.9906,255.25,16.356,5.439
140,120.0,6.8111,249.17,16.356,5.439
140,130.0,5.9912,246.66,16.356,5.439
140,140.0,6.2261,229.56,16.356,5.439
140,150.0,5.9147,253.93,16.356,5.439
140,160.0,6.0231,239.4,16.356,5.439
140,170.0,6.3314,243.35,16.356,5.439
140,180.0,5.4626,235.1,16.356,5.439
140,190.0,6.3547,235.55,16.356,5.439
140,200.0,6.2311,236.21,16.356,5.439
140,210.0,6.2174,244.92,16.356,5.439
140,220.0,4.7281,244.08,16.356,5.439
140,230.0,4.758,238.17,16.356,5.439
140,240.0,6.033,246.16,16.356,5.439
140,250.0,5.3644,231.28,16.356,5.439
140,260.0,5.2941,236.57,16.356,5.439
140,270.0,5.2411,230.36,16.356,5.439
140,280.0,4.9338,240.84,16.356,5.439
140,290.0,5.4573,232.93,16.356,5.439
140,300.0,5.2247,238.5,16.356,5.439
140,310.0,5.2484,242.89,16.356,5.439
140,320.0,5.8153,219.51,16.356,5.439
140,330.0,4.9631,245.34,16.356,5.439
140,340.0,6.1271,233.88,16.356,5.439
140,350.0,4.4195,229.85,16.356,5.439
140,360.0,6.8161,219.97,16.356,5.439
140,370.0,4.845,229.74,16.356,5.439
140,380.0,5.8268,217.42,16.356,5.439
140,390.0,5.9893,231.96,16.356,5.439
140,400.0,5.5186,230.3,16.356,5.439
141,10.0,21.7146,413.04,22.829,6.999
141,20.0,19.9023,373.33,22.829,6.999
141,30.0,16.1427,349.48,22.829,6.999
141,40.0,14.1209,328.95,22.829,6.999
141,50.0,12.8228,307.34,22.829,6.999
141,60.0,11.6667,286.76,22.829,6.999
141,70.0,10.1075,274.56,22.829,6.999
141,80.0,9.8102,268.19,22.829,6.999
141,90.0,9.8447,265.69,22.829,6.999
141,100.0,8.8413,258.9,22.829,6.999
141,110.0,8.6749,248.87,22.829,6.999
141,120.0,8.0442,251.45,22.829,6.999
141,130.0,9.0032,248.63,22.829,6.999
141,140.0,9.0406,248.66,22.829,6.999
141,150.0,8.0976,244.05,22.829,6.999
141,160.0,7.82,249.91,22.829,6.999
141,170.0,8.6359,241.6,22.829,6.999
141,180.0,7.947,244.89,22.829,6.999
141,190.0,7.2893,238.88,22.829,6.999
141,200.0,6.8816,234.39,22.829,6.999
141,210.0,7.2189,231.5,22.829,6.999
141,220.0,8.6006,235.82,22.829,6.999
141,230.0,7.1321,239.64,22.829,6.999
141,240.0,8.8822,243.74,22.829,6.999
141,250.0,7.3693,235.02,22.829,6.999
141,260.0,7.232,232.05,22.829,6.999
141,270.0,7.9965,231.84,22.829,6.999
141,280.0,7.1704,242.66,22.829,6.999
141,290.0,7.4706,235.13,22.829,6.999
141,300.0,6.7252,231.19,22.829,6.999
141,310.0,6.604,238.64,22.829,6.999
141,320.0,6.8489,225.78,22.829,6.999
141,330.0,7.328,234.47,22.829,6.999
141,340.0,6.8607,233.35,22.829,6.999
141,350.0,6.1832,232.65,22.829,6.999
141,360.0,7.424,226.25,22.829,6.999
141,370.0,7.0857,239.29,22.829,6.999
141,380.0,7.018,243.5,22.829,6.999
141,390.0,6.8388,224.9,22.829,6.999
141,400.0,5.9905,233.7,22.829,6.999
142,10.0,20.5492,308.11,19.812,4.83
142,20.0,18.7342,312.72,19.812,4.83
142,30.0,17.6561,289.38,19.812,4.83
142,40.0,17.0816,286.76,19.812,4.83
142,50.0,13.7128,282.16,19.812,4.83
142,60.0,12.4185,268.8,19.812,4.83
142,70.0,12.8507,257.77,19.812,4.83
142,80.0,11.7873,256.08,19.812,4.83
142,90.0,9.827,261.35,19.812,4.83
142,100.0,10.0796,249.09,19.812,4.83
142,110.0,9.2227,251.08,19.812,4.83
142,120.0,8.7943,239.89,19.812,4.83
142,130.0,7.8304,244.69,19.812,4.83
